Address,Place,City,State,Phone,Zip,CountryCode,Country,Location
"['Street:  No. 50 Jln Gelang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-7973', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",No. 50 Jln Gelang,Kuala Lumpur,Wilayah Persekutuan,039221-7973,55200,+60,Malaysia,"No. 50 Jln Gelang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  3845 Jalan Tampoi Batu 33/4', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07715-0713', 'Zip code  80000', 'Country calling code  +60', 'Country  Malaysia']",3845 Jalan Tampoi Batu 33/4,Johor Bahru,Johor,07715-0713,80000,+60,Malaysia,"3845 Jalan Tampoi Batu 33/4, Johor Bahru, Johor"
"['Street:  55 Jalan Teluk Batik', 'City:   Lumut', 'State/province/area:    Perak', 'Phone number  6056836517', 'Zip code  32200', 'Country calling code  +60', 'Country  Malaysia']",55 Jalan Teluk Batik,Lumut,Perak,6056836517,32200,+60,Malaysia,"55 Jalan Teluk Batik, Lumut, Perak"
"['Street:  1 Wisma Sps Jln Imbi', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032141-8944', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']",1 Wisma Sps Jln Imbi,Kuala Lumpur,Wilayah Persekutuan,032141-8944,55100,+60,Malaysia,"1 Wisma Sps Jln Imbi, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 44 Jln Sultan Yahya Petra Kota Bharu', 'City:  Kota Bharu', 'State/province/area:    Kelantan', 'Phone number  609-7434177', 'Zip code  15150', 'Country calling code  +60', 'Country  Malaysia']",No. 44 Jln Sultan Yahya Petra Kota Bharu,City:  Kota Bharu,Kelantan,609-7434177,15150,+60,Malaysia,"No. 44 Jln Sultan Yahya Petra Kota Bharu, City:  Kota Bharu, Kelantan"
"['Street:  43 Psn Bunga Tanjong 2 Senawang Industrial Park', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06677-0588', 'Zip code  70450', 'Country calling code  +60', 'Country  Malaysia']",43 Psn Bunga Tanjong 2 Senawang Industrial Park,Seremban,Negeri Sembilan,06677-0588,70450,+60,Malaysia,"43 Psn Bunga Tanjong 2 Senawang Industrial Park, Seremban, Negeri Sembilan"
"['Street:  Jalan 4/10B, Taman Industri Spring Crest,', 'City:   Batu Caves', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 6188-2414', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']","Jalan 4/10B, Taman Industri Spring Crest,",Batu Caves,Selangor,+60 (0)3 6188-2414,68100,+60,Malaysia,"Jalan 4/10B, Taman Industri Spring Crest,, Batu Caves, Selangor"
"['Street:  52 LBH TAPAH KAW 18', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033342-2524', 'Zip code  41400', 'Country calling code  +60', 'Country  Malaysia']",52 LBH TAPAH KAW 18,Klang,Selangor,033342-2524,41400,+60,Malaysia,"52 LBH TAPAH KAW 18, Klang, Selangor"
"['Street:  G Tabuan Jaya Commercial Centre 899 Lrg Bayor Bukit 2 Tabuan Jaya Kuching Malaysi', 'City:   Kuching', 'State/province/area:    Sarawak', 'Phone number  08236-4820', 'Zip code  93350', 'Country calling code  +60', 'Country  Malaysia']",G Tabuan Jaya Commercial Centre 899 Lrg Bayor Bukit 2 Tabuan Jaya Kuching Malaysi,Kuching,Sarawak,08236-4820,93350,+60,Malaysia,"G Tabuan Jaya Commercial Centre 899 Lrg Bayor Bukit 2 Tabuan Jaya Kuching Malaysi, Kuching, Sarawak"
"['Street:  13-03A 13th Floor Plaza Atrium Lorong P Ramlee', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 20587058', 'Zip code  50250', 'Country calling code  +60', 'Country  Malaysia']",13-03A 13th Floor Plaza Atrium Lorong P Ramlee,Kuala Lumpur,Wilayah Persekutuan,(603) 20587058,50250,+60,Malaysia,"13-03A 13th Floor Plaza Atrium Lorong P Ramlee, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  103C Jln Kampung Simee', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  05547-9453', 'Zip code  31400', 'Country calling code  +60', 'Country  Malaysia']",103C Jln Kampung Simee,Ipoh,Perak,05547-9453,31400,+60,Malaysia,"103C Jln Kampung Simee, Ipoh, Perak"
"['Street:  Jalan RosMerah 2/1, Taman Jaya, Bahru.', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  016-3535 274', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan RosMerah 2/1, Taman Jaya, Bahru.",Johor Bahru,Johor,016-3535 274,81100,+60,Malaysia,"Jalan RosMerah 2/1, Taman Jaya, Bahru., Johor Bahru, Johor"
"['Street:  PLOT 557 Lorong Perusahaan 4, Prai Free Trade Zone Phase 1, Prai', 'City:   Seberang Perai', 'State/province/area:    Penang', 'Phone number  254-3986525', 'Zip code  13600', 'Country calling code  +60', 'Country  Malaysia']","PLOT 557 Lorong Perusahaan 4, Prai Free Trade Zone Phase 1, Prai",Seberang Perai,Penang,254-3986525,13600,+60,Malaysia,"PLOT 557 Lorong Perusahaan 4, Prai Free Trade Zone Phase 1, Prai, Seberang Perai, Penang"
"['Street:  Jalan Bunga Cina, Taman,', 'City:   Kangar', 'State/province/area:    Perlis', 'Phone number  +60 (0)4 917-7329', 'Zip code  01000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Bunga Cina, Taman,",Kangar,Perlis,+60 (0)4 917-7329,01000,+60,Malaysia,"Jalan Bunga Cina, Taman,, Kangar, Perlis"
"['Street:  2 22 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  038073-7273', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']",2 22 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya,Petaling Jaya,Selangor,038073-7273,47620,+60,Malaysia,"2 22 2 Jln Usj 9/5N Taman Seafield Jaya Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  83C Jalan Bangsar', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 2673318', 'Zip code  59200', 'Country calling code  +60', 'Country  Malaysia']",83C Jalan Bangsar,Kuala Lumpur,Wilayah Persekutuan,(603) 2673318,59200,+60,Malaysia,"83C Jalan Bangsar, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  4 26A Jln Ss6/12 Ss6 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037882-1991', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']",4 26A Jln Ss6/12 Ss6 Petaling Jaya,Petaling Jaya,Selangor,037882-1991,47301,+60,Malaysia,"4 26A Jln Ss6/12 Ss6 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  1 Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  345633-9634', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",1 Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya,Petaling Jaya,Selangor,345633-9634,47500,+60,Malaysia,"1 Shopping Complex Jln Ss16/1 Ss16 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  Lot 57/17 Jalan 11', 'City:   Selayang Baru', 'State/province/area:    Selangor', 'Phone number  03-61351662', 'Zip code  68100', 'Country calling code  +60', 'Country  Malaysia']",Lot 57/17 Jalan 11,Selayang Baru,Selangor,03-61351662,68100,+60,Malaysia,"Lot 57/17 Jalan 11, Selayang Baru, Selangor"
"['Street:  Suite 2127 Wisma Rampai Jalan 34/26 Rampai Town Center', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  (603) 41426920', 'Zip code  53300', 'Country calling code  +60', 'Country  Malaysia']",Suite 2127 Wisma Rampai Jalan 34/26 Rampai Town Center,Kuala Lumpur,Wilayah Persekutuan,(603) 41426920,53300,+60,Malaysia,"Suite 2127 Wisma Rampai Jalan 34/26 Rampai Town Center, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Block 3, Mcld,', 'City:   Miri', 'State/province/area:    Sarawak', 'Phone number  +60 (0)85 661668', 'Zip code  98000', 'Country calling code  +60', 'Country  Malaysia']","Block 3, Mcld,",Miri,Sarawak,+60 (0)85 661668,98000,+60,Malaysia,"Block 3, Mcld,, Miri, Sarawak"
"['Street:  37 Klcc Tower Ii Jln Ampang', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032026-1975', 'Zip code  50450', 'Country calling code  +60', 'Country  Malaysia']",37 Klcc Tower Ii Jln Ampang,Kuala Lumpur,Wilayah Persekutuan,032026-1975,50450,+60,Malaysia,"37 Klcc Tower Ii Jln Ampang, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Fraser Business Park, Off Jalan Tun Razak,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60392361165', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']","Fraser Business Park, Off Jalan Tun Razak,",Kuala Lumpur,Wilayah Persekutuan,60392361165,55200,+60,Malaysia,"Fraser Business Park, Off Jalan Tun Razak,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  8Th Floor Uptown 2 Jln Ss21/37 Ss21', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037725-9985', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",8Th Floor Uptown 2 Jln Ss21/37 Ss21,Petaling Jaya,Selangor,037725-9985,47400,+60,Malaysia,"8Th Floor Uptown 2 Jln Ss21/37 Ss21, Petaling Jaya, Selangor"
"['Street:  11 WISMA TAS JLN MELAKA', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032070-6842', 'Zip code  50100', 'Country calling code  +60', 'Country  Malaysia']",11 WISMA TAS JLN MELAKA,Kuala Lumpur,Wilayah Persekutuan,032070-6842,50100,+60,Malaysia,"11 WISMA TAS JLN MELAKA, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Lot 19', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-62740949/43995/22976/23094', 'Zip code  52100', 'Country calling code  +60', 'Country  Malaysia']",Lot 19,Kuala Lumpur,Wilayah Persekutuan,03-62740949/43995/22976/23094,52100,+60,Malaysia,"Lot 19, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2 Ue3 Shopping Complex Jln Loke Yew Taman Miharja Mal', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039287-0687', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",2 Ue3 Shopping Complex Jln Loke Yew Taman Miharja Mal,Kuala Lumpur,Wilayah Persekutuan,039287-0687,55200,+60,Malaysia,"2 Ue3 Shopping Complex Jln Loke Yew Taman Miharja Mal, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 11 Jln Ss20/11 Ss20 Petaling Jaya', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037726-9824', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",A 11 Jln Ss20/11 Ss20 Petaling Jaya,Petaling Jaya,Selangor,037726-9824,47400,+60,Malaysia,"A 11 Jln Ss20/11 Ss20 Petaling Jaya, Petaling Jaya, Selangor"
"['Street:  8', 'City:  Jalan Raja Omar', 'State/province/area:    Taman Anson', 'Phone number  05-691-1786', 'Zip code  32000', 'Country calling code  +60', 'Country  Malaysia']",8,City:  Jalan Raja Omar,Taman Anson,05-691-1786,32000,+60,Malaysia,"8, City:  Jalan Raja Omar, Taman Anson"
"['Street:  Medan Pbi, Pusat Bandar Bangi,', 'City:   Bandar Baru Bangi', 'State/province/area:    Selangor', 'Phone number  +57 (0)3 7785-9857', 'Zip code  43650', 'Country calling code  +60', 'Country  Malaysia']","Medan Pbi, Pusat Bandar Bangi,",Bandar Baru Bangi,Selangor,+57 (0)3 7785-9857,43650,+60,Malaysia,"Medan Pbi, Pusat Bandar Bangi,, Bandar Baru Bangi, Selangor"
"['Street:  No 4 Lot 789 Taman Karuppiah Kampung Padang Jawa', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  (603) 55197584', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",No 4 Lot 789 Taman Karuppiah Kampung Padang Jawa,Klang,Selangor,(603) 55197584,41300,+60,Malaysia,"No 4 Lot 789 Taman Karuppiah Kampung Padang Jawa, Klang, Selangor"
"['Street:  TB , Taman Megah Jaya, 3.5KM JLN Apas', 'City:   Tawau', 'State/province/area:    Sabah', 'Phone number  089-749697', 'Zip code  10799', 'Country calling code  +60', 'Country  Malaysia']","TB , Taman Megah Jaya, 3.5KM JLN Apas",Tawau,Sabah,089-749697,10799,+60,Malaysia,"TB , Taman Megah Jaya, 3.5KM JLN Apas, Tawau, Sabah"
"['Street:  Jalan SS26/4, Taman Mayang Jaya,', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  03-7803-0026', 'Zip code  47301', 'Country calling code  +60', 'Country  Malaysia']","Jalan SS26/4, Taman Mayang Jaya,",Petaling Jaya,Selangor,03-7803-0026,47301,+60,Malaysia,"Jalan SS26/4, Taman Mayang Jaya,, Petaling Jaya, Selangor"
"['Street:  2 25 Jln 4/96 Tmn Bukit Sri Cheras', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-3658', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']",2 25 Jln 4/96 Tmn Bukit Sri Cheras,Kuala Lumpur,Wilayah Persekutuan,039130-3658,56100,+60,Malaysia,"2 25 Jln 4/96 Tmn Bukit Sri Cheras, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  34 Lrg Meranti 2', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039221-5913', 'Zip code  55200', 'Country calling code  +60', 'Country  Malaysia']",34 Lrg Meranti 2,Kuala Lumpur,Wilayah Persekutuan,039221-5913,55200,+60,Malaysia,"34 Lrg Meranti 2, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 76 Jalan Usj 11/5, Uep Subang Jaya,', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  +60 (0)3 8024-9194', 'Zip code  47620', 'Country calling code  +60', 'Country  Malaysia']","No. 76 Jalan Usj 11/5, Uep Subang Jaya,",Subang Jaya,Selangor,+60 (0)3 8024-9194,47620,+60,Malaysia,"No. 76 Jalan Usj 11/5, Uep Subang Jaya,, Subang Jaya, Selangor"
"['Street:  , PelabuhanÂ  , SGR', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  +6012-420 6662', 'Zip code  41200', 'Country calling code  +60', 'Country  Malaysia']",", PelabuhanÂ  , SGR",Klang,Selangor,+6012-420 6662,41200,+60,Malaysia,", PelabuhanÂ  , SGR, Klang, Selangor"
"['Street:  Km 8, Jalan, Kl', 'City:   Wp', 'State/province/area:    Cheras', 'Phone number  (03)91300598', 'Zip code  56100', 'Country calling code  +60', 'Country  Malaysia']","Km 8, Jalan, Kl",Wp,Cheras,(03)91300598,56100,+60,Malaysia,"Km 8, Jalan, Kl, Wp, Cheras"
"['Street:  Lot 772 7 & 9 Jalan SS 13/1K', 'City:   Subang Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56211233', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",Lot 772 7 & 9 Jalan SS 13/1K,Subang Jaya,Selangor,(603) 56211233,47500,+60,Malaysia,"Lot 772 7 & 9 Jalan SS 13/1K, Subang Jaya, Selangor"
"['Street:  147 Jln Toman 7 Kemayan Square', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  606-7679913', 'Zip code  70200', 'Country calling code  +60', 'Country  Malaysia']",147 Jln Toman 7 Kemayan Square,Seremban,Negeri Sembilan,606-7679913,70200,+60,Malaysia,"147 Jln Toman 7 Kemayan Square, Seremban, Negeri Sembilan"
"['Street:  Gf Pusat Perindustrian Binova Jln 2/57B Kawasan Perusahaan Segambut', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036257-8840', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",Gf Pusat Perindustrian Binova Jln 2/57B Kawasan Perusahaan Segambut,Kuala Lumpur,Wilayah Persekutuan,036257-8840,51200,+60,Malaysia,"Gf Pusat Perindustrian Binova Jln 2/57B Kawasan Perusahaan Segambut, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Jalan Batik 3/2, Taman Batik,', 'City:   Sungai Petani', 'State/province/area:    Kedah', 'Phone number  +60 (0)9 960-3160', 'Zip code  08000', 'Country calling code  +60', 'Country  Malaysia']","Jalan Batik 3/2, Taman Batik,",Sungai Petani,Kedah,+60 (0)9 960-3160,08000,+60,Malaysia,"Jalan Batik 3/2, Taman Batik,, Sungai Petani, Kedah"
"['Street:  8 Jalan Hasil Dua', 'City:  Tampoi', 'State/province/area:    Johor Darul Takzim', 'Phone number  607-2385565', 'Zip code  81200', 'Country calling code  +60', 'Country  Malaysia']",8 Jalan Hasil Dua,City:  Tampoi,Johor Darul Takzim,607-2385565,81200,+60,Malaysia,"8 Jalan Hasil Dua, City:  Tampoi, Johor Darul Takzim"
"['Street:  Ks 7 Jln Klang Lama Batu 4 Taman Evergreen Kuala Lumpur Selangor', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  60379824698', 'Zip code  58100', 'Country calling code  +60', 'Country  Malaysia']",Ks 7 Jln Klang Lama Batu 4 Taman Evergreen Kuala Lumpur Selangor,Kuala Lumpur,Wilayah Persekutuan,60379824698,58100,+60,Malaysia,"Ks 7 Jln Klang Lama Batu 4 Taman Evergreen Kuala Lumpur Selangor, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Amoda Building, 22 Jalan Imbi,', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-2143-9114', 'Zip code  55100', 'Country calling code  +60', 'Country  Malaysia']","Amoda Building, 22 Jalan Imbi,",Kuala Lumpur,Wilayah Persekutuan,03-2143-9114,55100,+60,Malaysia,"Amoda Building, 22 Jalan Imbi,, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Pej Syarikat Budi Urus Sdn Bhd Jln Lama Batu 8 1/2 Kampung Tun Ismail Petaling Jaya Malay', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037873-9114', 'Zip code  46000', 'Country calling code  +60', 'Country  Malaysia']",Pej Syarikat Budi Urus Sdn Bhd Jln Lama Batu 8 1/2 Kampung Tun Ismail Petaling Jaya Malay,Petaling Jaya,Selangor,037873-9114,46000,+60,Malaysia,"Pej Syarikat Budi Urus Sdn Bhd Jln Lama Batu 8 1/2 Kampung Tun Ismail Petaling Jaya Malay, Petaling Jaya, Selangor"
"['Street:  33 Jln 9/38F Taman Segambut Aman', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036276-6694', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",33 Jln 9/38F Taman Segambut Aman,Kuala Lumpur,Wilayah Persekutuan,036276-6694,51200,+60,Malaysia,"33 Jln 9/38F Taman Segambut Aman, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  G 136 Jln Matang 3 Taman City', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036250-4073', 'Zip code  51200', 'Country calling code  +60', 'Country  Malaysia']",G 136 Jln Matang 3 Taman City,Kuala Lumpur,Wilayah Persekutuan,036250-4073,51200,+60,Malaysia,"G 136 Jln Matang 3 Taman City, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  A 8 Jln Bk 4/2A Bandar Kinrara', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  038075-6934', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']",A 8 Jln Bk 4/2A Bandar Kinrara,Kuala Lumpur,Wilayah Persekutuan,038075-6934,58200,+60,Malaysia,"A 8 Jln Bk 4/2A Bandar Kinrara, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam', 'City:   Shah Alam', 'State/province/area:    Selangor', 'Phone number  603-55693059', 'Zip code  40150', 'Country calling code  +60', 'Country  Malaysia']",38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam,Shah Alam,Selangor,603-55693059,40150,+60,Malaysia,"38 Jln Pemberita U1/49 Temasya Industrial Park Shah Alam Shah Alam, Shah Alam, Selangor"
"['Street:  3 76 Jln Tuanku Antah', 'City:   Seremban', 'State/province/area:    Negeri Sembilan', 'Phone number  06761-5324', 'Zip code  70100', 'Country calling code  +60', 'Country  Malaysia']",3 76 Jln Tuanku Antah,Seremban,Negeri Sembilan,06761-5324,70100,+60,Malaysia,"3 76 Jln Tuanku Antah, Seremban, Negeri Sembilan"
"['Street:  10 Jalan Wah Mohd Salleh Greentown', 'City:   Ipoh', 'State/province/area:    Perak', 'Phone number  (605) 5032665', 'Zip code  30450', 'Country calling code  +60', 'Country  Malaysia']",10 Jalan Wah Mohd Salleh Greentown,Ipoh,Perak,(605) 5032665,30450,+60,Malaysia,"10 Jalan Wah Mohd Salleh Greentown, Ipoh, Perak"
"['Street:  117 Jalan Kuantan', 'City:   Temerloh', 'State/province/area:    Pahang', 'Phone number  6092962816', 'Zip code  28000', 'Country calling code  +60', 'Country  Malaysia']",117 Jalan Kuantan,Temerloh,Pahang,6092962816,28000,+60,Malaysia,"117 Jalan Kuantan, Temerloh, Pahang"
"['Street:  753 Mukim Damansara', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  (603) 56329618', 'Zip code  47500', 'Country calling code  +60', 'Country  Malaysia']",753 Mukim Damansara,Petaling Jaya,Selangor,(603) 56329618,47500,+60,Malaysia,"753 Mukim Damansara, Petaling Jaya, Selangor"
"['Street:  31 JLN 3 KAW 16 TAMAN INTAN', 'City:   Klang', 'State/province/area:    Selangor', 'Phone number  033344-2137', 'Zip code  41300', 'Country calling code  +60', 'Country  Malaysia']",31 JLN 3 KAW 16 TAMAN INTAN,Klang,Selangor,033344-2137,41300,+60,Malaysia,"31 JLN 3 KAW 16 TAMAN INTAN, Klang, Selangor"
"['Street:  Jalan Anggerik 42, Taman Jaya bahru,.', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07-3526174', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']","Jalan Anggerik 42, Taman Jaya bahru,.",Johor Bahru,Johor,07-3526174,81100,+60,Malaysia,"Jalan Anggerik 42, Taman Jaya bahru,., Johor Bahru, Johor"
"['Street:  7 Jln Kilang Kawasan Perindustrian Dato Onn', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07237-5715', 'Zip code  80350', 'Country calling code  +60', 'Country  Malaysia']",7 Jln Kilang Kawasan Perindustrian Dato Onn,Johor Bahru,Johor,07237-5715,80350,+60,Malaysia,"7 Jln Kilang Kawasan Perindustrian Dato Onn, Johor Bahru, Johor"
"['Street:  2 CITY SQUARE JLN TUN RAZAK', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032164-8147', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",2 CITY SQUARE JLN TUN RAZAK,Kuala Lumpur,Wilayah Persekutuan,032164-8147,50400,+60,Malaysia,"2 CITY SQUARE JLN TUN RAZAK, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2nd Floor, Block B, Herritage Plaza', 'City:   Jalan Lintas', 'State/province/area:    Luyang', 'Phone number  088-71-9645', 'Zip code  88300', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Block B, Herritage Plaza",Jalan Lintas,Luyang,088-71-9645,88300,+60,Malaysia,"2nd Floor, Block B, Herritage Plaza, Jalan Lintas, Luyang"
"['Street:  12 Tan & Tan Jln Tun Razak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  032161-1357', 'Zip code  50400', 'Country calling code  +60', 'Country  Malaysia']",12 Tan & Tan Jln Tun Razak,Kuala Lumpur,Wilayah Persekutuan,032161-1357,50400,+60,Malaysia,"12 Tan & Tan Jln Tun Razak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2nd Floor, Jln 3/116d, Kuala Lumpur', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  03-7983 0038', 'Zip code  58200', 'Country calling code  +60', 'Country  Malaysia']","2nd Floor, Jln 3/116d, Kuala Lumpur",Kuala Lumpur,Wilayah Persekutuan,03-7983 0038,58200,+60,Malaysia,"2nd Floor, Jln 3/116d, Kuala Lumpur, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  7985 Jln 1 Kampung Baru Salak Selatan', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037981-1961', 'Zip code  57100', 'Country calling code  +60', 'Country  Malaysia']",7985 Jln 1 Kampung Baru Salak Selatan,Kuala Lumpur,Wilayah Persekutuan,037981-1961,57100,+60,Malaysia,"7985 Jln 1 Kampung Baru Salak Selatan, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  1 Jln Temenggong Kangkar Tebrau', 'City:   Johor Bahru', 'State/province/area:    Johor', 'Phone number  07333-7779', 'Zip code  81100', 'Country calling code  +60', 'Country  Malaysia']",1 Jln Temenggong Kangkar Tebrau,Johor Bahru,Johor,07333-7779,81100,+60,Malaysia,"1 Jln Temenggong Kangkar Tebrau, Johor Bahru, Johor"
"['Street:  No. 6 A Jln Tun Mohd Fuad 1 Taman Tun Dr Ismail', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  037728-6534', 'Zip code  60000', 'Country calling code  +60', 'Country  Malaysia']",No. 6 A Jln Tun Mohd Fuad 1 Taman Tun Dr Ismail,Kuala Lumpur,Wilayah Persekutuan,037728-6534,60000,+60,Malaysia,"No. 6 A Jln Tun Mohd Fuad 1 Taman Tun Dr Ismail, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  2340B Jln Batu Caves Gombak', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  036187-3976', 'Zip code  53100', 'Country calling code  +60', 'Country  Malaysia']",2340B Jln Batu Caves Gombak,Kuala Lumpur,Wilayah Persekutuan,036187-3976,53100,+60,Malaysia,"2340B Jln Batu Caves Gombak, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  Kantin Sek Men Teknik Jln Tenteram Bandar Tun Abdul Razak 5', 'City:   Kuala Lumpur', 'State/province/area:    Wilayah Persekutuan', 'Phone number  039130-1420', 'Zip code  56000', 'Country calling code  +60', 'Country  Malaysia']",Kantin Sek Men Teknik Jln Tenteram Bandar Tun Abdul Razak 5,Kuala Lumpur,Wilayah Persekutuan,039130-1420,56000,+60,Malaysia,"Kantin Sek Men Teknik Jln Tenteram Bandar Tun Abdul Razak 5, Kuala Lumpur, Wilayah Persekutuan"
"['Street:  No. 55 A Jln Ss22/19 Ss22', 'City:   Petaling Jaya', 'State/province/area:    Selangor', 'Phone number  037729-5689', 'Zip code  47400', 'Country calling code  +60', 'Country  Malaysia']",No. 55 A Jln Ss22/19 Ss22,Petaling Jaya,Selangor,037729-5689,47400,+60,Malaysia,"No. 55 A Jln Ss22/19 Ss22, Petaling Jaya, Selangor"
